13,3001,11287,2,3000001,9,{},
14,3001,11256,2,3000002,9,{},
16,3001,11299,2,3000003,9,{},
18,3001,11311,2,3000004,9,{},
18,3001,11273,2,3000005,9,{},
19,3001,11278,2,3000006,9,{},
20,3001,11309,2,3000007,9,{},
13,3001,606432,2,3000001,9,{},
13,3001,606029,2,3000002,9,{},
13,3001,606059,2,3000003,9,{},
13,3001,606183,2,3000004,9,{},
13,3001,606220,2,3000005,9,{},
13,3001,606227,2,3000006,9,{},
13,3001,606271,2,3000007,9,{},
14,3001,606279,2,3000008,9,{},
14,3001,606315,2,3000009,9,{},
14,3001,606374,2,3000010,9,{},
14,3001,606411,2,3000011,9,{},
14,3001,606440,2,3000012,9,{},
14,3001,606469,2,3000013,9,{},
14,3001,606499,2,3000014,9,{},
15,3001,606528,2,3000015,9,{},
16,3001,606550,2,3000016,9,{},
